rank,title,pages,type,course,academic_year,rating,url,document_id
23,CBRN-101: Comprehensive Response Protocols for CBRN Threats Guide,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/emergency-medical-technician/comprehensive-guide-to-cbrn-threats-response-protocols-and-strategies/126254531?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,126254531
24,DIP Nutrition Surveillance: Key Terms & Assessment Techniques,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/occupational-therapy/dip-nutrition-surveillance-embu-zero-draft/151333046?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,151333046
25,"Understanding Terrorism: Strategies, Tactics, and CBRNE Countermeasures (Course",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/emergency-medical-technician/understanding-terrorism-strategies-tactics-and-cbrne-countermeasures/135434863?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,135434863
26,Comprehensive Guide to KEPI Childhood Immunisation Strategies in Kenya,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-kepi-childhood-immunisation-strategies-in-kenya/133531207?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,133531207
27,Design and Management of Bucket Latrines: A Conservancy System Overview for,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/title-design-and-management-of-bucket-latrines-a-conservancy-system-overview/132245375?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,132245375
28,"Comprehensive Guide to HIV/AIDS & STIs: Epidemiology, Management & Prevention",,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/public-health/comprehensive-guide-to-hivaids-stis-epidemiology-management-prevention/132243675?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,132243675
29,Assignment on Water and Sanitation Factors - BSCH 3,,,,,,https://www.studocu.com/en-us/document/kenya-medical-training-college/community-health-nursing/assignement-water-and-sanitation-3/60507305?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,60507305
30,B.Sc Nursing Final Year Study Notes: Community Health Nursing (KMCH),,,,,,https://www.studocu.com/en-us/document/florence-nightingale-college-of-nursing/nursing-management-and-service/doc-20250721-wa0003-study-material/135882773?queryID=1cf3551b41553edc5ea4882ce3e69575&origin=search-results,135882773
1,Sikh Study Circle: Empowering Community Development & Self-Reliance,,,,,,https://www.studocu.com/en-us/document/gettysburg-college/business-communications-and-ethics/the-sikh-study-circle-empowering-self-reliance-and-community-development/125330408?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,125330408
2,Health Determinants Application: Community Kitchen Initiative Insights,,,,,,https://www.studocu.com/en-us/document/niagara-college-canada/child-health-and-well-being/social-determinants-of-health/29189834?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,29189834
3,Community Health Promotion & Strength Development in Nursing Care,,,,,,https://www.studocu.com/en-us/document/cambridge-college/nursing/community-health-promotion-and-strength-development-in-nursing-care/135413166?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,135413166
4,Ethical Decision-Making in Workplace Scenarios: Analysis & Solutions (BUS 101),,,,,,https://www.studocu.com/en-us/document/james-madison-university/persuasion/ethical-decision-making-in-workplace-scenarios-analysis-solutions/126870541?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,126870541
5,Comprehensive Review of KMC's Impact on Neonatal Health Outcomes,,,,,,https://www.studocu.com/en-us/document/universita-telematica-universitas-mercatorum-di-roma/neuropsicologia/comprehensive-review-of-kangaroo-mother-care-kmc-for-neonatal-health/139419920?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,139419920
6,Menu Project: Health & Safety Guidelines for Kitchen Employees - PF Lesson 8,,,,,,https://www.studocu.com/en-us/document/pennsylvania-highlands-community-college/anatomy-and-physiology/menu-project-done-this-this-gemh-gwngla-fnf-edkw-fjw-sf-e-fn-g-nt-r-gri-lfrhjh-ghkjg-lr/61458714?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,61458714
7,ObGyn Study Guide: Surgical Techniques and Assessments in Women’s Health,,,,,,https://www.studocu.com/en-us/document/ivy-tech-community-college-of-indiana/surgical-procedures-ii/obgyn-study-guide-surgical-technology-for-the-surgical-technologist-8th-edition-by-joanna-kotcher/46002622?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,46002622
8,Psychosocial Benefits of Cooking Interventions: A Systematic Review (HHS),,,,,,https://www.studocu.com/en-us/document/georgia-state-university/supervised-practice-i/systematic-review-on-community-kitchens-and-psychosocial-outcomes/127833839?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,127833839
9,Socioeconomic Factors and Family Dynamics in America: A Historical Analysis,,,,,,https://www.studocu.com/en-us/document/illinois-state-university/american-familychange-diversity/socioeconomic-factors-and-family-dynamics-in-america-a-historical-perspective/144689432?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,144689432
10,Comprehensive Guide to Natural Living and Food Sovereignty Practices,,,,,,https://www.studocu.com/en-us/document/university-of-north-carolina-at-asheville/st-anthropology-of-knowledge/comprehensive-guide-to-natural-living-food-sovereignty-and-agency/134054975?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,134054975
11,DIPLOMA IN COMMUNITY HEALTH NURSING SEM 1 REVISION QUESTIONS 2018,,,,,,https://www.studocu.com/en-us/document/nursing-and-midwifery-training-college-teshie/psychiatric-nursing/nursing-revision-questions-pdf/142761842?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,142761842
12,Goals of Community Diagnosis: Health Status & Resource Evaluation,,,,,,https://www.studocu.com/en-us/document/st-therese-mtc-colleges/bs-in-nursing/goals-of-community-diagnosis/147828369?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,147828369
13,MTCPHMLS QUIZ #1: Key Concepts in Community and Public Health,,,,,,https://www.studocu.com/en-us/document/central-luzon-doctors-hospital-educational-institution/science-tecnhonology-engineering-mathematics/community-and-public-health/96106412?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,96106412
14,Mtcph Lab M5 Handout - Lecture notes 5,,,,,,https://www.studocu.com/en-us/document/angeles-university-foundation/bs-medical-technology/mtcph-lab-m5-handout-lecture-notes-5/24657559?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,24657559
15,Health 6 2nd Quarter: Community Well-being & Waste Management Guide,,,,,,https://www.studocu.com/en-us/document/st-therese-mtc-colleges/gaugell-sym/health-6-2nd-quarter-msjoan/41490460?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,41490460
16,Health 6 2nd Quarter: Waste Management for a Healthy Community,,,,,,https://www.studocu.com/en-us/document/st-therese-mtc-colleges/gaugell-sym/health-6-2nd-quarter-ms-joan/41490454?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,41490454
17,Comprehensive Guide to Self-Understanding and Personal Development,,,,,,https://www.studocu.com/en-us/document/st-therese-mtc-colleges/bachelor-of-science-in-marine-transportation/comprehensive-guide-to-personal-development-and-understanding-self/141345329?queryID=ae10a65fdb68511affc04e674a7d9daf&origin=search-results,141345329
